UserID,ISBN,Rating
15021,0590409433,8
15021,0671001809,2
15021,0671036653,8
15021,0671877798,7
15021,0671881175,8
15021,0786916842,6
15021,0812517040,5
15021,0812551583,8
15021,0812580370,4
15021,0886778964,2
15021,0886779073,5
15021,0971263906,8
15025,8478885749,6
15027,0553275976,6
15029,0345314999,6
15030,3442428777,7
15040,0028604199,8
15040,0060907002,8
15040,0151685509,8
15040,0156005204,9
15040,1559704993,8
15040,9725681398,8
15043,0449217191,8
15043,0451201558,8
15043,0671727893,7
15044,0880295198,10
15044,1566194431,7
15046,0345313151,8
15046,0345338588,10
15046,0451093380,7
15046,0451156609,3
15046,0451169530,10
15046,0451191013,8
15046,0670879630,8
15048,0595205070,8
15049,006016848X,8
15049,0064400557,9
15049,0201489899,8
15049,0380978822,7
15049,0440439884,10
15049,0446364495,7
15049,0553213873,6
15049,0553250426,8
15049,0553250531,8
15049,0553280945,8
15049,0553289411,8
15049,0671470884,6
15049,0671519751,7
15049,0671532251,7
15049,0679756973,7
15049,0689817851,8
15049,0743428013,7
15049,0760707251,10
15049,0807204684,9
15049,0811202208,5
15049,0812510356,7
15049,0812510488,7
15049,0812512456,6
15049,0812550390,6
15049,0842329129,8
15049,0842329218,8
15049,0842329242,8
15049,0842329250,8
15049,0842329269,8
15049,0842329277,8
15049,0842329285,8
15049,0842332251,8
15049,084235266X,7
15049,0894800159,7
15049,0894805770,8
15049,089480829X,8
15049,0894809946,8
15049,094180741X,10
15049,0960695400,8
15049,0962980307,6
15049,1555611435,9
15049,1558505857,7
15049,1558744606,6
15049,1558748903,8
15051,0316569321,7
15057,0375412824,7
15057,0393043487,8
15062,0451409361,5
15062,0451410556,4
15062,0679731725,7
15062,0786926902,5
15067,189186744X,10
15071,0312195516,8
15076,0399141065,4
15076,0590460250,5
15076,0816727953,9
15081,0440214041,7
15081,0671467263,10
15081,0671477099,10
15081,0671493043,10
15081,0671758896,7
15093,0345325605,6
15093,0345327861,8
15093,0373098898,3
15093,038076041X,7
15093,044021145X,7
15093,0451125746,2
15093,067178496X,3
15120,0590483447,7
15123,0451183347,7
15127,0385504209,6
15128,0618002235,9
15135,014025448X,7
15135,0312205503,5
15135,0312864256,5
15135,0312873972,8
15135,0312875681,8
15135,0385483619,5
15135,0385485212,5
15135,0449001962,7
15135,0553110845,7
15135,0671467263,8
15135,0760713855,5
15135,1576737330,5
15135,1878424483,5
15144,0060539860,8
15144,0316690619,3
15144,038533558X,8
15144,0385504268,5
15144,0399148787,8
15144,0425132048,5
15144,0425141233,5
15144,0446527033,5
15145,0345416880,8
15149,8466305033,9
15150,014045022X,3
15150,8420616893,10
15150,844507119X,7
15150,844803046X,8
15150,8478884459,9
15151,8445071416,8
15156,0316812471,10
15156,0753804700,7
15158,349922576X,6
15159,0553379011,10
15161,3404149114,6
15169,0446670251,7
15171,0385418493,5
15179,0142001740,9
15184,0060929790,8
15184,0312966970,7
15184,0571209769,8
15185,0140186484,5
15185,0141301066,9
15185,0156013924,10
15185,0316769487,5
15185,0679723161,7
15185,8423309223,10
15185,8423918106,9
15185,9500703203,8
15185,9505810423,10
15187,0553568590,8
15190,0312983271,3
15194,0380769344,8
15203,0140185232,5
15208,0316511668,6
15208,0385263465,5
15208,0393022552,5
15208,0517136678,5
15208,0553238973,5
15208,0553245619,5
15208,0671248022,6
15208,0688149553,9
15208,1562827545,7
15213,0373484224,7
15213,0449005836,5
15213,0515133973,8
15213,0553265741,7
15223,0812505026,5
15225,006051261X,7
15228,1571740570,10
15230,0006550924,9
15230,0140067779,8
15230,0345348036,9
15230,0395465559,10
15230,0679734627,10
15230,0889221456,5
15230,0889223025,7
15241,0345384466,9
15241,0553210793,8
15250,3442450608,9
15250,3492045170,8
15252,8807811189,7
15268,0375719180,9
15268,0452283930,7
15272,0446353728,7
15276,0060803320,8
15276,0312983786,8
15303,0679744398,5
15310,0312864876,8
15310,0451204115,4
15327,0679741666,10
15333,0679893105,10
15351,0451524209,8
15351,0679721886,7
15351,0684848783,7
15351,0887308678,7
15354,972210277X,7
15355,0380018179,8
15361,0345368754,7
15361,0446610801,5
15361,0449218805,8
15367,0345376048,7
15367,0375414819,9
15367,0684835770,9
15367,0804102988,8
15369,0515133973,10
15371,3293200664,9
15371,3499100045,3
15371,3596204089,6
15381,0375724672,9
15381,1573227161,10
15387,0345333926,7
15387,0374417083,8
15387,0553573861,7
15395,0670878103,10
15408,0060194790,7
15408,0060958340,8
15408,006101351X,9
15408,0061057363,7
15408,0062500589,8
15408,0062516981,6
15408,0140115854,9
15408,0140282777,8
15408,0151005141,8
15408,015200520X,9
15408,0307001342,6
15408,0312113420,7
15408,031224309X,8
15408,0316777722,7
15408,0316779237,9
15408,0316779490,9
15408,0345368754,7
15408,0345423747,8
15408,0345432991,4
15408,0374129983,8
15408,0374302995,6
15408,0374523657,9
15408,0375417230,8
15408,0375508244,9
15408,0380002450,8
15408,0393020185,7
15408,0394178009,7
15408,0394747232,9
15408,0394860292,9
15408,0394942558,7
15408,0395711797,8
15408,0399504338,10
15408,0439099404,8
15408,0440216540,4
15408,0440403413,8
15408,0448420899,7
15408,0449902617,7
15408,0451197747,4
15408,0451524934,9
15408,0451526341,8
15408,0486275507,10
15408,0517122707,7
15408,0553347756,8
15408,0670873926,6
15408,0671045555,7
15408,0671528904,6
15408,0671529242,7
15408,0679445358,7
15408,0679742298,7
15408,0679744479,8
15408,0684803798,9
15408,0684846004,6
15408,0684848783,10
15408,0684867974,9
15408,0684874385,8
15408,0689829531,10
15408,0689833806,8
15408,0689849427,7
15408,0743225120,7
15408,0743427084,10
15408,0763609102,8
15408,0767902521,9
15408,076790690X,10
15408,0786803185,9
15408,0786862564,8
15408,0786866586,7
15408,0786868015,8
15408,0786884592,4
15408,0802116698,8
15408,0804108293,10
15408,0811802981,7
15408,0811826856,8
15408,0816032130,9
15408,0877733759,9
15408,0881848824,6
15408,0895652722,8
15408,0916291456,10
15408,096503240X,10
15408,1559703962,10
15408,1561385751,9
15408,1562824112,10
15408,1570621608,9
15408,1573221503,5
15408,1577193547,8
15418,0060234865,7
15418,0060927216,9
15418,0060951273,7
15418,0060951311,9
15418,0140298479,8
15418,0140390693,10
15418,0140434941,8
15418,0156837501,8
15418,0312243022,10
15418,0312980140,8
15418,0312983069,8
15418,0312983867,8
15418,0316358312,10
15418,0316358339,10
15418,0316358347,10
15418,0316358371,10
15418,0316358398,10
15418,0316358401,10
15418,0316358428,10
15418,0316358436,10
15418,0316358460,10
15418,0316358495,10
15418,0316358509,10
15418,0316358517,10
15418,0316358568,10
15418,0340191694,10
15418,0345311809,7
15418,0345391802,7
15418,0375414207,9
15418,038072541X,9
15418,0385292244,7
15418,0385474547,5
15418,0441000916,9
15418,0441002935,8
15418,0451147960,6
15418,0451163494,6
15418,0451163516,6
15418,0451171357,8
15418,0486266907,8
15418,0515118907,8
15418,0520204956,10
15418,0553293362,10
15418,0571154913,10
15418,0586054472,4
15418,0671041789,7
15418,0671886665,6
15418,0679430717,9
15418,0679729518,9
15418,0679751319,5
15418,067978120X,7
15418,0688123147,5
15418,0743219570,7
15418,0743453255,2
15418,0749304723,9
15418,0749703652,10
15418,0752847732,10
15418,0812521374,7
15418,0812540387,6
15418,0813916895,8
15418,0892966947,5
15418,1551668122,6
15418,1853260827,10
15418,1853262447,7
15418,1853262684,8
15418,1885203640,7
15418,2203001143,10
15418,2203001178,10
15418,8401375924,7
15418,8401462924,10
15418,8420442402,7
15418,8420447595,7
15418,842046435X,6
15418,8420483532,9
15418,8423310353,10
15418,8432055964,8
15418,8435016722,2
15418,8466301569,5
15418,8483100630,7
15418,950072040X,7
15419,9681508211,8
15421,8495501643,7
15437,0425148297,8
15437,0821771167,7
15443,0345336194,9
15444,3596129389,7
15447,0671040677,6
15447,0671040715,4
15450,0451455487,5
15450,0671017152,7
15452,887641486X,7
15459,0060512822,10
15459,044022103X,7
15459,0451191153,7
15459,0971880107,8
15470,0373250258,5
15475,0375703055,7
15475,0743237188,8
15477,0140430164,8
15479,0380789019,6
15479,0812505182,9
15479,0812550706,10
15482,0345380258,10
15484,0553279025,10
15485,0060958707,8
15490,0575400951,6
15496,0345311485,9
15497,0140186557,8
15497,0140293248,6
15497,0226500578,5
15497,0380709562,8
15497,0385335881,9
15497,0440222842,5
15497,0670853097,6
15497,0679783571,8
15498,0446607711,7
15500,0060928336,6
15500,0066214440,6
15500,0312283709,7
15500,0345389417,6
15500,039332110X,7
15500,0525945830,7
15504,0445406518,10
15505,0451525663,8
15505,0684803348,5
15506,0842361715,9
15510,0312278586,8
15510,0316969680,8
15510,0385503822,7
15510,1573222453,9
15523,0553583980,5
15524,0786219149,9
15524,0836218655,8
15527,1573225517,10
15527,1573227331,8
15529,0140430180,8
15533,0380729741,3
15533,3453150538,6
15535,0906710065,6
15542,0194228169,6
15542,0194230759,4
15542,0435272616,3
15542,0807281948,10
15542,3775713328,8
15542,8420633275,8
15542,8433925180,7
15542,8434411091,5
15542,8434811634,7
15542,8434853264,2
15543,0451208501,10
15558,0953896706,10
15563,0380792648,7
15563,0446607177,6
15568,0812969812,5
15568,1570623392,5
15571,0140042598,10
15571,1582340676,7
15573,0394574745,8
15575,0451527070,8
15580,0679439382,8
15583,0345342968,10
15589,0440236703,7
15589,0671685635,7
15589,2070364283,8
15589,2070408507,10
15589,2253003743,7
15589,225300670X,9
15589,2277260029,9
15589,2290336939,10
15589,2877302962,7
15595,2070362388,8
15597,0684832925,7
15600,3442724686,8
15602,0140298479,10
15602,0142001740,10
15602,0143035002,10
15602,0156628708,7
15602,0312291639,7
15602,0312305060,10
15602,0316284955,8
15602,0316666343,9
15602,0316776963,10
15602,0345351525,9
15602,0375725784,8
15602,0375727132,7
15602,0385335482,9
15602,0385335881,8
15602,0385336179,9
15602,0385503954,7
15602,0385504209,9
15602,038550926X,9
15602,0385721420,9
15602,0385722192,6
15602,0393314804,10
15602,0451157443,8
15602,0451191153,7
15602,0553212583,10
15602,0671027344,8
15602,0684801523,8
15602,0743418174,10
15602,156619024X,10
15623,044023722X,8
15626,0380815923,5
15626,342311892X,8
15632,1853260002,9
15638,0452267110,7
15641,0874776945,8
15641,1569472475,8
15641,1587611198,10
15642,0743237188,10
15645,0895776197,7
15651,0062501860,8
15651,0310213975,9
15651,0345335902,10
15651,0380001411,10
15651,0380698919,10
15651,0439404371,10
15651,0440224764,10
15651,0446522570,7
15651,0553256696,10
15651,0553277464,8
15651,0671665790,8
15651,0842329129,10
15651,0842329218,10
15654,0060920432,7
15654,006092327X,7
15654,0060976195,7
15654,0060987049,8
15654,0062510770,8
15654,0201354934,7
15654,0312381859,7
15654,0345273303,9
15654,0394756827,7
15654,0395911559,8
15654,0671755064,7
15654,0671874349,6
15654,188886902X,8
15655,0440236673,10
15661,0061009059,10
15661,0312929773,9
15661,0449003795,9
15670,0061044431,9
15670,006104444X,9
15670,0061097349,9
15670,006441034X,8
15670,006447335X,9
15670,0064473368,8
15670,0064473457,9
15670,0140386351,10
15670,0142301515,8
15670,0316153915,9
15670,0345426754,8
15670,0374332657,9
15670,0380005239,7
15670,0380813297,9
15670,0380813300,8
15670,0394567846,8
15670,0441008216,9
15670,0446603422,7
15670,0452258189,8
15670,0553248464,8
15670,0812505549,4
15670,081258435X,8
15673,884590184X,8
15679,0060934417,9
15686,0140096825,9
15686,0140293248,2
15686,0316601950,3
15686,0451160916,6
15686,080410753X,6
15688,0684718634,10
15692,0385335121,9
15696,0553256971,10
15700,0385497466,8
15700,0671023616,5
15700,0671522779,10
15703,0451191722,8
15711,0312924585,8
15720,0446310786,10
15721,0140231900,7
15721,0375701141,6
15722,0425184129,8
15723,8423996565,6
15726,0679430946,9
15732,1580626548,9
15758,031220387X,8
15759,0679463046,8
15762,0345294912,8
15765,0140298479,3
15767,0140317937,7
15770,0060391782,7
15775,0192827618,8
15775,0446310786,8
15775,0861047885,5
15780,0786868716,9
15783,0446679364,6
15783,0452269865,8
15788,0060930535,10
15790,0399144463,2
15791,8880891766,10
15793,0785280677,7
15795,0385492081,9
15795,0671646141,7
15795,0688170528,8
15803,0439087597,8
15803,0486270556,5
15806,0345437829,8
15806,0446670251,8
15807,0553106643,8
15808,0345438329,8
15808,044022859X,7
15808,0440498058,9
15808,0590371258,6
15809,0399142983,7
15812,0679731148,8
15819,0060096195,10
15819,0061091707,9
15819,0425168220,3
15819,0425189031,5
15819,0425191583,5
15819,044022019X,5
15819,0451208005,5
15819,0451458915,5
15819,0486268780,5
15819,0486270629,7
15819,0486272648,5
15819,0486277860,8
15819,0486296040,5
15819,0486411095,6
15819,0515102652,9
15819,051510566X,8
15819,0515107867,9
15819,0515122408,9
15819,0671019074,9
15819,0671027360,10
15822,0316678104,2
15822,0440178002,8
15822,0446611638,9
15822,0451210220,9
15822,0684825910,9
15823,0738200301,8
15834,0345434471,8
15834,0440224055,8
15834,0440940001,8
15834,0441005764,9
15834,0446609323,8
15841,0345345304,8
15844,0140051317,5
15845,0312291639,7
15845,0316776963,5
15845,0345439104,8
15845,0440236703,9
15845,0446515078,8
15845,044651862X,3
15845,0671003755,9
15845,0743418190,9
15853,0312203578,6
15853,0385479565,7
15853,0385498799,6
15854,0452269571,8
15872,0451159497,7
15874,0375707239,5
15874,1573225797,8
15883,0374270325,9
15890,0060173289,5
15890,0805063897,8
15894,1584650028,9
15918,0099734508,9
15918,0140620478,7
15918,0425161617,8
15918,0552999504,5
15918,0590112899,10
15918,0671037285,8
15918,0749930527,5
15918,0751532878,6
15922,2070381404,7
15922,226402769X,7
15922,2290319872,8
15936,0312199724,6
15936,0312262663,7
15936,0451201256,6
15936,0451206002,9
15936,0451410017,6
15936,0743456173,3
15936,0821768298,7
15945,0156528207,10
15945,0312201656,8
15945,0380002450,5
15945,0380813815,5
15945,038533351X,9
15945,0553380095,8
15945,0679734481,6
15945,0679749004,9
15945,0872861562,5
15945,093045250X,9
15945,1561703494,10
15945,1570719586,7
15945,1582431302,7
15945,1582431310,7
15945,1865085537,6
15945,189206118X,7
15951,880781000X,5
15957,000716226X,6
15957,0060929596,10
15957,0061007145,7
15957,0061007161,5
15957,0224018256,8
15957,0312290624,6
15957,0312291639,3
15957,0385335482,9
15957,0446673544,9
15957,0451190491,8
15957,0451190548,8
15957,0451190564,8
15957,0553573136,8
15957,0698116895,8
15957,0860074382,9
15962,0345375580,9
15962,0671036645,8
15962,0671535323,7
15962,1572971304,7
15964,0380759500,2
15964,0380973812,6
15966,0553581503,7
15971,0312206100,8
15985,0140293248,8
15989,0451411137,9
15997,0345416376,4
15997,067945439X,6
15999,0399147284,8
16000,0316803081,5
16000,0385504209,5
16001,0515132136,7
16005,0374423296,10
16005,0440428475,7
16005,0689828896,10
16005,0689834888,10
16005,0804103712,4
16005,093019313X,10
16005,156341029X,8
16005,1931520038,9
16006,0312964781,7
16009,0060987103,9
16009,0060987529,9
16009,0061096083,5
16009,0316969443,5
16009,0375507493,5
16009,0385335881,7
16009,0385336179,6
16009,0440235596,8
16009,0446532231,6
16009,0451209907,8
16009,0525947647,9
16009,0553256130,6
16009,0553272470,7
16009,0590089099,5
16009,059043389X,3
16009,0671867318,5
16009,0743227441,8
16009,0767912233,5
16009,0786868716,6
16009,0893753564,7
16010,0425181111,7
16010,0425182908,5
16010,0446358584,8
16010,0446603589,9
16010,0449221482,7
16010,0449221512,6
16010,0553582755,9
16012,0380795531,7
16012,0826308791,10
16013,0316569321,7
16015,0440217032,7
16019,059035342X,9
16023,0312202318,8
16024,0786883375,8
16028,0688174035,5
16034,0061013412,5
16034,0440236738,6
16034,0446612790,8
16034,0671867156,7
16036,0060973455,3
16036,0345348109,8
16036,0375700749,8
16036,0380730448,10
16036,0385319037,10
16036,0553574663,5
16036,0679774025,10
16036,0767903595,5
16041,0505525275,7
16043,0345379667,6
16046,0399128298,10
16046,0440343194,10
16046,044651862X,10
16046,0446519081,8
16046,0446522740,8
16046,0446527785,5
16046,0446671223,10
16046,0446672998,8
16047,0743237196,9
16053,0553579312,7
16055,0385485212,9
16058,0385319037,6
16060,0865470545,5
16060,0865470561,5
16061,0060160713,9
16061,0345368754,6
16061,1570621608,8
16062,034540288X,8
16068,0060930535,8
16068,0385496745,5
16070,0060099062,10
16074,0385315236,8
16077,0330330276,7
16085,0399147284,6
16086,0006547613,9
16086,0140245774,6
16088,0965177009,7
16090,0375410538,5
16090,0425185710,7
16095,0061056022,10
16095,0785717544,10
16095,0849911796,9
16106,0060987103,7
16106,006109868X,10
16106,014006110X,8
16106,0142002267,9
16106,0156028778,9
16106,0312278586,8
16106,0312868758,8
16106,034541389X,7
16106,0345445848,9
16106,0345455207,9
16106,0345459202,10
16106,0345465083,10
16106,0373484577,10
16106,0375422307,10
16106,0375706429,8
16106,0375707972,9
16106,0375826688,9
16106,0385475772,10
16106,0385483732,8
16106,0385730586,10
16106,042518336X,10
16106,044022392X,9
16106,0449003655,8
16106,0449006522,8
16106,0449213358,10
16106,0449222225,8
16106,0451203895,7
16106,0451208862,8
16106,0452282276,10
16106,0515133701,7
16106,0553348477,10
16106,067091021X,10
16106,0671027360,10
16106,0671776975,9
16106,0679735909,10
16106,0684850265,10
16106,0684850273,10
16106,0688048307,9
16106,0736903054,8
16106,0743500504,9
16106,0786865504,9
16106,0786885688,9
16106,0802115160,9
16106,0812968379,10
16106,0934211477,10
16106,0965402754,10
16106,1400034779,10
16106,1570613818,9
16106,1573220485,8
16106,1573229083,10
16106,1576734781,8
16106,1841953288,7
16110,0312982143,4
16110,0316781266,9
16110,0345430557,8
16110,037570745X,6
16110,0446324825,7
16110,0743407083,5
16110,096521365X,7
16111,0971614504,8
16114,0316284955,4
16116,0440222656,8
16121,0064401847,5
16121,0140298479,5
16121,0312983271,5
16121,0375705198,4
16121,0385335482,5
16121,0440220440,4
16121,0440222680,4
16121,0446674249,3
16121,0451192508,5
16121,0451409000,3
16121,0609809431,7
16121,1573229571,5
16123,0515135062,7
16125,0140296409,10
16125,0446343455,7
16129,0060932759,9
16129,0449125629,8
16130,0060936363,9
16130,0312995423,8
16130,0451208765,7
16130,0553578693,7
16133,0440204208,7
16133,0553284789,7
16137,0060177349,9
16137,0066620864,7
16137,0345440633,5
16137,1401902154,8
16138,0446364266,9
16141,0060959037,8
16141,0553574574,7
16141,0743410181,9
16141,155166822X,8
16143,039914465X,8
16146,0091831032,8
16155,0345361792,8
16155,0425154092,8
16155,0425158616,7
16155,0425186326,7
16155,0440228654,7
16155,0553574752,7
16155,0671874330,5
16155,0671880187,7
16155,0679426140,9
16155,076455168X,5
16155,0811824829,10
16158,0671039962,8
16160,0812570782,8
16161,0062511653,10
16161,0099274167,8
16161,0099771519,9
16161,0140008535,10
16161,020530902X,8
16161,0316739235,10
16161,0553562967,9
16161,0571139493,8
16161,0684859300,9
16161,0684859777,8
16161,0749918241,10
16161,0786867647,9
16161,0875421849,8
16161,1558748865,7
16161,1570547939,10
16161,193212800X,10
16172,0836250877,4
16181,0439064872,10
16181,0439139597,10
16183,0440219507,5
16185,0345391802,10
16185,0345453549,4
16190,0553295608,9
16192,0836270207,5
16199,0671868365,5
16206,0595304311,5
16208,3596259924,9
16208,3746618843,10
16220,0767915062,7
16226,0671727796,8
16231,0140296298,7
16231,0385335830,8
16231,0446608955,8
16231,0451458311,4
16231,0804108447,6
16231,0821769278,6
16231,1551669110,8
16233,0671447238,8
16237,0066214122,9
16237,0312141173,6
16237,0312963904,8
16237,0671737198,8
16241,039480001X,8
16242,0345443284,8
16244,0312185839,7
16244,0441006272,7
16244,0441007236,6
16244,0441062253,7
16244,0446362573,8
16244,0452266637,7
16244,0517476460,6
16244,0523485360,9
16244,0553286587,6
16244,0739411543,8
16244,0812566645,8
16246,0316735698,6
16246,0345353145,6
16246,0345439112,4
16246,0380713802,8
16246,0380820293,10
16246,0385265700,9
16246,0385492081,9
16246,0440205506,10
16246,0440226430,9
16246,0440229707,5
16246,0440241413,3
16246,0451184963,3
16246,0451193881,10
16246,0670881791,3
16246,0671026070,5
16246,0758206267,6
16246,0767914767,10
16246,0804115613,10
16246,1573229350,7
16248,1931847010,9
16250,0671660632,8
16258,0140467513,5
16258,0679434046,5
16260,0060909994,9
16260,0425067823,8
16260,1560763396,5
16263,0060934808,7
16263,0151005346,7
16263,0312104995,4
16263,0312872011,7
16263,0345253434,10
16263,0345306147,6
16263,0345390458,8
16263,0345418824,6
16263,0375500510,8
16263,0425071294,6
16263,0449209695,7
16263,0449219402,7
16263,0515103454,7
16263,0553269321,10
16263,0553564404,8
16263,0553572997,5
16263,0553579274,7
16263,0553802186,9
16263,0671003364,3
16263,0671038184,8
16263,0786866276,8
16263,0804119120,6
16263,0971880107,5
16266,0679775439,10
16267,8807810360,8
16280,0525934960,8
16287,844065880X,6
16307,0140153195,9
16319,0061015725,9
16319,0394877446,7
16319,0689832362,8
16319,0785788875,9
16326,0140314601,3
16338,0394700023,10
16342,0764227270,9
16345,014028009X,9
16371,0345317580,7
16371,0345422589,7
16371,074341022X,8
16376,0312422156,5
16381,0345450892,8
16383,000649840X,10
16383,0140276904,8
16383,0140620206,3
16383,0140620222,10
16383,0552143774,10
16383,0749320346,6
16386,0385474016,5
16386,0671868640,10
16393,0060975644,9
16397,880781210X,6
16400,155166674X,8
16412,0316666343,7
16414,1576737535,10
16417,0156007819,8
16417,0195038630,6
16417,0312204310,8
16417,0375501851,8
16417,0380727331,8
16417,0399140433,5
16417,0425162443,8
16417,0452283035,8
16417,0679446486,7
16417,068484477X,9
16417,0684852756,8
16417,0877956324,7
16418,0316107107,6
16418,0380815931,5
16418,0425165701,5
16418,0553565370,5
16418,0671738275,2
16425,0446525774,8
16437,3404148215,6
16445,0441002536,6
16446,3423203668,9
16449,0345358791,8
16449,0380545519,6
16452,0440216818,8
16452,0440226406,8
16452,044023574X,9
16452,0821767852,7
16459,038529929X,9
16459,0671612689,10
16459,074343627X,5
16461,0446605239,8
16475,0312283784,8
16479,0451181859,8
16488,0020518501,8
16488,0060915544,8
16488,0064400050,10
16488,0070212570,8
16488,0140053204,10
16488,0345387651,8
16488,0394700023,9
16488,042511774X,8
16488,044021145X,5
16488,0446365386,8
16488,0446606812,7
16488,0452278384,6
16488,0517189542,9
16488,0553275976,7
16488,0553277472,9
16488,0671724738,7
16488,0743225406,10
16488,076790284X,7
16488,0872169294,8
16488,0874775442,6
16488,0874776929,8
16490,0446364193,9
16490,0553584014,8
16490,0743456378,8
16492,0151006903,7
16492,0375503722,7
16492,0393058506,8
16492,0671027387,8
16498,0553057081,5
16499,0451523377,10
16504,0060502258,7
16504,0140276904,5
16504,0151008116,8
16504,0312306180,7
16504,0345353145,6
16504,0380977788,10
16504,0425152251,7
16504,0446670251,10
16504,0553263811,10
16504,0553572997,8
16504,0553581554,7
16504,0806511915,7
16504,0812967224,7
16504,1555210104,7
16504,1563891336,10
16504,1563893339,10
16504,1563899809,9
16504,1573229628,8
16504,1889195499,8
16507,0553274295,9
16509,0060987103,9
16510,0312203039,9
16510,0440211891,7
16510,0440222656,9
16510,0446364797,5
16510,0451197410,9
16510,0515116068,6
16510,0515126500,7
16510,0671749412,5
16517,0425147622,6
16517,0425161242,6
16517,0517566540,7
16517,068801111X,8
16520,0836218310,9
16528,0140366849,10
16530,0446610739,3
16530,0671724541,7
16530,078601556X,2
16532,0061040282,9
16532,0440214041,10
16532,0449215296,7
16533,080213825X,2
16537,0671762680,1
16538,006100278X,5
16538,0345353145,9
16538,0425173909,8
16538,0446603856,9
16542,067088300X,9
16545,0060099453,8
16545,0140374248,6
16545,0142301515,7
16545,0156332256,7
16545,0352333405,5
16545,0375804013,7
16545,0385480210,8
16545,0440498058,7
16545,0440940001,8
16545,0441008631,4
16545,0441068804,10
16545,0451523415,7
16545,0452282195,9
16545,0553274295,9
16545,0671702505,7
16545,0671729411,6
16545,0679777423,8
16545,0689806590,7
16545,0689817215,9
16545,0812555198,4
16545,0842373195,5
16549,0452268060,6
16551,0060930535,7
16551,0345378490,6
16551,0345417623,8
16551,0440211727,10
16551,0451155750,8
16551,0684872153,7
16552,0553258001,9
16553,0345427637,8
16553,0451526643,5
16554,067086014X,1
16557,0374117349,8
16562,0553560441,10
16585,0312924585,7
16585,0451117298,5
16585,0451131312,7
16585,0486400778,8
16585,0553104225,3
16596,0441003508,6
16599,0060812516,5
16599,0060982012,5
16599,0140293248,8
16599,0140390448,5
16599,0345337662,8
16599,0345351525,5
16599,034538475X,6
16599,0446516538,6
16599,0451523377,7
16599,0451624955,8
16599,0486268756,8
16599,055327886X,5
16599,0679733760,8
16599,0679763309,8
16599,0860917886,7
16601,0060186348,9
16601,0060186380,9
16601,0064410129,9
16601,0312924801,5
16601,0345433262,8
16601,0345440072,8
16601,0380797399,10
16601,0380820870,9
16601,0393049701,7
16601,0451458311,8
16601,0618002227,8
16601,0671010123,10
16601,0671014935,9
16601,0671019554,9
16601,0743223543,10
16601,0786808551,9
16601,0786817070,9
16601,0786819146,9
16601,0805056084,9
16609,0140095861,7
16631,006101351X,5
16631,0767905202,7
16634,0020442009,9
16634,0020442203,9
16634,0020442408,8
16634,0020442602,9
16634,0020869002,8
16634,0024181900,10
16634,0028604032,8
16634,0060162767,8
16634,006016848X,7
16634,0060392452,8
16634,006091260X,7
16634,0061009431,5
16634,0061012165,8
16634,0061054437,8
16634,0061094145,8
16634,0066212855,8
16634,0140071083,10
16634,0140075569,8
16634,0140440224,10
16634,0140440755,7
16634,0140481346,8
16634,0140481389,9
16634,015100692X,9
16634,0195283562,8
16634,023108028X,8
16634,0312022824,8
16634,0312146027,8
16634,0312980167,9
16634,0316082775,10
16634,0316284955,8
16634,0316441791,7
16634,0345253434,9
16634,0345253450,8
16634,0345255887,8
16634,0345310594,10
16634,0345313860,10
16634,0345324366,8
16634,0345332989,8
16634,0345332997,8
16634,0345349571,8
16634,0345350499,10
16634,0345354435,8
16634,0345422317,8
16634,0345466624,7
16634,0374111197,7
16634,0375725784,3
16634,0380002930,10
16634,0380003570,8
16634,0380018179,7
16634,0380751402,8
16634,0380761327,10
16634,0380789019,9
16634,0380791986,8
16634,038081658X,8
16634,0380978407,8
16634,0385190328,8
16634,0385199570,10
16634,038523502X,7
16634,0385314744,8
16634,0385418485,8
16634,0385418493,8
16634,0385476469,8
16634,0385479948,8
16634,0385482485,8
16634,0385482493,8
16634,0385507593,8
16634,0394523512,9
16634,0394588320,8
16634,0394755588,7
16634,0395247586,10
16634,0395257301,10
16634,0395329361,10
16634,0395437482,10
16634,039913039X,8
16634,0399501487,8
16634,0425140040,8
16634,0425164829,8
16634,0440213525,7
16634,0440501091,8
16634,0440503531,7
16634,0441001971,8
16634,0441002935,8
16634,0441003745,8
16634,0441004520,8
16634,0441006205,8
16634,0441008534,7
16634,0441010512,7
16634,0441294677,7
16634,0441304834,8
16634,0445210125,9
16634,0445405627,7
16634,0446353914,8
16634,0446359866,7
16634,0446512923,6
16634,044651490X,9
16634,0446607258,10
16634,0446677450,3
16634,0449205193,8
16634,0449212602,8
16634,0451166892,10
16634,0451202503,7
16634,0451401387,6
16634,0451401476,8
16634,0451451511,6
16634,0451521242,10
16634,0452261341,10
16634,0452262143,8
16634,0452267404,9
16634,0452269431,10
16634,0452279178,9
16634,0515102636,9
16634,0517556278,6
16634,0517577402,8
16634,0517593122,8
16634,0523425570,7
16634,0523485360,6
16634,0553011596,9
16634,0553130242,7
16634,0553210092,8
16634,0553212583,8
16634,055321330X,8
16634,0553254510,10
16634,0553278746,8
16634,0553284509,8
16634,0553291165,8
16634,0553293257,7
16634,0553560816,6
16634,0553562738,8
16634,0553563505,8
16634,0553563580,8
16634,0553568736,7
16634,0553572210,5
16634,0553573268,8
16634,0571167926,8
16634,0670691992,8
16634,0670823074,10
16634,067082982X,8
16634,0670839531,8
16634,0670846643,7
